date,airline,ch_code,num_code,dep_time,from,time_taken,stop,arr_time,to,price
15-02-2022,Air India,AI,9745,11:35,Kolkata,21h 20m,2+-stop,08:55,Chennai,"13,370"
15-02-2022,Air India,AI,9745,11:35,Kolkata,25h 05m,2+-stop,12:40,Chennai,"13,370"
15-02-2022,Air India,AI,9745,11:35,Kolkata,31h 25m,2+-stop,19:00,Chennai,"13,370"
15-02-2022,Vistara,UK,776,17:35,Kolkata,05h 30m,"1-stop
												
												",23:05,Chennai,"13,728"
15-02-2022,Vistara,UK,776,17:35,Kolkata,15h 15m,"1-stop
												
												",08:50,Chennai,"13,728"
15-02-2022,Vistara,UK,774,20:35,Kolkata,15h 15m,"1-stop
												
												",11:50,Chennai,"13,728"
15-02-2022,Vistara,UK,776,17:35,Kolkata,18h 15m,"1-stop
												
												",11:50,Chennai,"13,728"
15-02-2022,Vistara,UK,772,10:25,Kolkata,25h 25m,"1-stop
												
												",11:50,Chennai,"13,728"
15-02-2022,Vistara,UK,776,17:35,Kolkata,26h 20m,"1-stop
												
												",19:55,Chennai,"13,728"
15-02-2022,Air India,AI,763,07:00,Kolkata,12h 00m,"1-stop
												
												",19:00,Chennai,"13,524"
15-02-2022,Air India,AI,770,20:30,Kolkata,12h 25m,"1-stop
												
												",08:55,Chennai,"13,524"
15-02-2022,Air India,AI,773,17:15,Kolkata,14h 05m,"1-stop
												
												",07:20,Chennai,"13,524"
15-02-2022,Air India,AI,770,20:30,Kolkata,16h 10m,"1-stop
												
												",12:40,Chennai,"13,524"
15-02-2022,Air India,AI,763,07:00,Kolkata,16h 35m,"1-stop
												
												",23:35,Chennai,"13,524"
15-02-2022,Air India,AI,732,13:00,Kolkata,18h 20m,"1-stop
												Via Patna
												",07:20,Chennai,"13,524"
15-02-2022,Air India,AI,676,09:40,Kolkata,21h 40m,"1-stop
												
												",07:20,Chennai,"13,524"
15-02-2022,Air India,AI,770,20:30,Kolkata,22h 30m,"1-stop
												
												",19:00,Chennai,"13,524"
15-02-2022,Air India,AI,763,07:00,Kolkata,25h 55m,"1-stop
												
												",08:55,Chennai,"13,524"
15-02-2022,Air India,AI,770,20:30,Kolkata,27h 05m,"1-stop
												
												",23:35,Chennai,"13,524"
15-02-2022,Air India,AI,787,05:55,Kolkata,04h 45m,"1-stop
												
												",10:40,Chennai,"13,882"
15-02-2022,Air India,AI,787,05:55,Kolkata,08h 00m,"1-stop
												
												",13:55,Chennai,"13,882"
15-02-2022,Air India,AI,732,13:00,Kolkata,19h 55m,2+-stop,08:55,Chennai,"14,188"
15-02-2022,Air India,AI,732,13:00,Kolkata,23h 40m,2+-stop,12:40,Chennai,"14,188"
15-02-2022,Air India,AI,732,13:00,Kolkata,30h 00m,2+-stop,19:00,Chennai,"14,188"
15-02-2022,Air India,AI,732,13:00,Kolkata,34h 35m,2+-stop,23:35,Chennai,"14,188"
15-02-2022,Air India,AI,768,15:30,Kolkata,08h 05m,"1-stop
												
												",23:35,Chennai,"15,204"
15-02-2022,Air India,AI,402,10:25,Kolkata,08h 35m,"1-stop
												
												",19:00,Chennai,"15,204"
15-02-2022,Air India,AI,402,10:25,Kolkata,13h 10m,"1-stop
												
												",23:35,Chennai,"15,204"
15-02-2022,Air India,AI,768,15:30,Kolkata,17h 25m,"1-stop
												
												",08:55,Chennai,"15,204"
15-02-2022,Indigo,6E,7561,07:15,Kolkata,09h 40m,"1-stop
												
												",16:55,Chennai,"15,257"
15-02-2022,Vistara,UK,706,10:15,Kolkata,06h 05m,"1-stop
												
												",16:20,Chennai,"15,624"
15-02-2022,Vistara,UK,706,10:15,Kolkata,10h 00m,"1-stop
												
												",20:15,Chennai,"15,624"
15-02-2022,Vistara,UK,706,10:15,Kolkata,12h 30m,"1-stop
												
												",22:45,Chennai,"15,624"
15-02-2022,Vistara,UK,778,15:20,Kolkata,07h 25m,"1-stop
												
												",22:45,Chennai,"16,359"
15-02-2022,Vistara,UK,778,15:20,Kolkata,18h 35m,"1-stop
												
												",09:55,Chennai,"16,359"
15-02-2022,Vistara,UK,720,07:10,Kolkata,12h 45m,"1-stop
												
												",19:55,Chennai,"17,240"
15-02-2022,Vistara,UK,706,10:15,Kolkata,09h 40m,"1-stop
												
												",19:55,Chennai,"19,719"
15-02-2022,Indigo,6E,822,11:35,Kolkata,07h 40m,"1-stop
												
												",19:15,Chennai,"20,087"
15-02-2022,Vistara,UK,706,10:15,Kolkata,22h 35m,2+-stop,08:50,Chennai,"21,345"
15-02-2022,Air India,AI,773,17:15,Kolkata,17h 40m,"1-stop
												
												",10:55,Chennai,"23,289"
15-02-2022,Air India,AI,732,13:00,Kolkata,21h 55m,"1-stop
												Via Patna
												",10:55,Chennai,"23,289"
15-02-2022,Air India,AI,676,09:40,Kolkata,25h 15m,"1-stop
												
												",10:55,Chennai,"23,289"
16-02-2022,SpiceJet,SG,5067,21:10,Kolkata,02h 15m,non-stop ,23:25,Chennai,"6,488"
16-02-2022,SpiceJet,SG,387,21:40,Kolkata,02h 15m,non-stop ,23:55,Chennai,"6,488"
16-02-2022,SpiceJet,SG,732,15:55,Kolkata,02h 30m,non-stop ,18:25,Chennai,"6,488"
16-02-2022,Air India,AI,765,20:45,Kolkata,02h 25m,non-stop ,23:10,Chennai,"6,489"
16-02-2022,AirAsia,I5,2991,21:35,Kolkata,10h 55m,"1-stop
												
												",08:30,Chennai,"6,487"
16-02-2022,AirAsia,I5,588,17:50,Kolkata,14h 40m,"1-stop
												
												",08:30,Chennai,"6,487"
16-02-2022,SpiceJet,SG,406,20:30,Kolkata,11h 25m,"1-stop
												
												",07:55,Chennai,"6,488"
16-02-2022,SpiceJet,SG,516,06:10,Kolkata,25h 45m,"1-stop
												
												",07:55,Chennai,"6,488"
16-02-2022,Indigo,6E,379,05:25,Kolkata,05h 00m,"1-stop
												
												",10:25,Chennai,"6,489"
16-02-2022,Indigo,6E,512,12:55,Kolkata,06h 05m,"1-stop
												
												",19:00,Chennai,"6,489"
16-02-2022,Indigo,6E,379,05:25,Kolkata,06h 35m,"1-stop
												
												",12:00,Chennai,"6,489"
16-02-2022,Indigo,6E,6172,23:20,Kolkata,06h 35m,"1-stop
												
												",05:55,Chennai,"6,489"
16-02-2022,Indigo,6E,6172,23:20,Kolkata,08h 25m,"1-stop
												
												",07:45,Chennai,"6,489"
16-02-2022,Indigo,6E,6128,07:15,Kolkata,08h 40m,"1-stop
												
												",15:55,Chennai,"6,489"
16-02-2022,Indigo,6E,379,05:25,Kolkata,10h 30m,"1-stop
												
												",15:55,Chennai,"6,489"
16-02-2022,Indigo,6E,134,23:35,Kolkata,10h 50m,"1-stop
												
												",10:25,Chennai,"6,489"
16-02-2022,Indigo,6E,566,22:40,Kolkata,02h 20m,non-stop ,01:00,Chennai,"6,594"
16-02-2022,Indigo,6E,345,09:15,Kolkata,06h 40m,"1-stop
												
												",15:55,Chennai,"6,977"
16-02-2022,Indigo,6E,345,09:15,Kolkata,10h 00m,"1-stop
												
												",19:15,Chennai,"7,466"
16-02-2022,Indigo,6E,417,15:00,Kolkata,02h 20m,non-stop ,17:20,Chennai,"7,539"
16-02-2022,Indigo,6E,563,08:05,Kolkata,02h 25m,non-stop ,10:30,Chennai,"7,749"
16-02-2022,Indigo,6E,294,17:45,Kolkata,02h 25m,non-stop ,20:10,Chennai,"7,749"
16-02-2022,Indigo,6E,534,18:25,Kolkata,05h 20m,"1-stop
												
												",23:45,Chennai,"8,442"
16-02-2022,Indigo,6E,496,06:50,Kolkata,08h 15m,"1-stop
												
												",15:05,Chennai,"8,442"
16-02-2022,Indigo,6E,822,11:35,Kolkata,07h 40m,"1-stop
												
												",19:15,Chennai,"9,907"
16-02-2022,Indigo,6E,958,14:25,Kolkata,09h 20m,"1-stop
												
												",23:45,Chennai,"10,883"
16-02-2022,Vistara,UK,708,20:25,Kolkata,13h 30m,"1-stop
												
												",09:55,Chennai,"11,675"
16-02-2022,Vistara,UK,708,20:25,Kolkata,19h 55m,"1-stop
												
												",16:20,Chennai,"11,675"
16-02-2022,Vistara,UK,774,20:35,Kolkata,23h 20m,"1-stop
												
												",19:55,Chennai,"11,675"
16-02-2022,Vistara,UK,708,20:25,Kolkata,23h 50m,"1-stop
												
												",20:15,Chennai,"11,675"
16-02-2022,Vistara,UK,708,20:25,Kolkata,26h 20m,"1-stop
												
												",22:45,Chennai,"11,675"
16-02-2022,Vistara,UK,774,20:35,Kolkata,26h 30m,"1-stop
												
												",23:05,Chennai,"11,675"
16-02-2022,Vistara,UK,774,20:35,Kolkata,12h 15m,"1-stop
												
												",08:50,Chennai,"11,853"
16-02-2022,Indigo,6E,292,16:10,Kolkata,07h 35m,"1-stop
												
												",23:45,Chennai,"11,687"
16-02-2022,Vistara,UK,738,18:45,Kolkata,15h 10m,"1-stop
												
												",09:55,Chennai,"12,389"
16-02-2022,Vistara,UK,738,18:45,Kolkata,21h 35m,"1-stop
												
												",16:20,Chennai,"12,389"
16-02-2022,Vistara,UK,738,18:45,Kolkata,25h 30m,"1-stop
												
												",20:15,Chennai,"12,389"
16-02-2022,Vistara,UK,738,18:45,Kolkata,28h 00m,"1-stop
												
												",22:45,Chennai,"12,389"
16-02-2022,Air India,AI,526,19:00,Kolkata,13h 00m,"1-stop
												
												",08:00,Chennai,"12,054"
16-02-2022,Indigo,6E,725,19:55,Kolkata,10h 00m,"1-stop
												
												",05:55,Chennai,"12,348"
16-02-2022,Vistara,UK,706,10:15,Kolkata,06h 05m,"1-stop
												
												",16:20,Chennai,"13,014"
16-02-2022,Vistara,UK,772,10:25,Kolkata,09h 30m,"1-stop
												
												",19:55,Chennai,"13,014"
16-02-2022,Vistara,UK,706,10:15,Kolkata,10h 00m,"1-stop
												
												",20:15,Chennai,"13,014"
16-02-2022,Vistara,UK,706,10:15,Kolkata,12h 30m,"1-stop
												
												",22:45,Chennai,"13,014"
16-02-2022,Vistara,UK,772,10:25,Kolkata,12h 40m,"1-stop
												
												",23:05,Chennai,"13,014"
16-02-2022,Vistara,UK,772,10:25,Kolkata,22h 25m,"1-stop
												
												",08:50,Chennai,"13,014"
16-02-2022,Vistara,UK,706,10:15,Kolkata,23h 40m,"1-stop
												
												",09:55,Chennai,"13,014"
16-02-2022,Air India,AI,424,13:30,Kolkata,19h 25m,2+-stop,08:55,Chennai,"12,792"
16-02-2022,Air India,AI,424,13:30,Kolkata,23h 10m,2+-stop,12:40,Chennai,"12,792"
16-02-2022,Air India,AI,424,13:30,Kolkata,29h 30m,2+-stop,19:00,Chennai,"12,792"
16-02-2022,Vistara,UK,778,15:20,Kolkata,07h 25m,"1-stop
												
												",22:45,Chennai,"13,728"
16-02-2022,Vistara,UK,778,15:20,Kolkata,18h 35m,"1-stop
												
												",09:55,Chennai,"13,728"
16-02-2022,Vistara,UK,778,15:20,Kolkata,25h 00m,"1-stop
												
												",16:20,Chennai,"13,728"
16-02-2022,Vistara,UK,778,15:20,Kolkata,28h 55m,"1-stop
												
												",20:15,Chennai,"13,728"
16-02-2022,Air India,AI,763,07:00,Kolkata,12h 00m,"1-stop
												
												",19:00,Chennai,"13,524"
16-02-2022,Air India,AI,770,20:30,Kolkata,12h 25m,"1-stop
												
												",08:55,Chennai,"13,524"
16-02-2022,Air India,AI,770,20:30,Kolkata,16h 10m,"1-stop
												
												",12:40,Chennai,"13,524"
16-02-2022,Air India,AI,763,07:00,Kolkata,16h 35m,"1-stop
												
												",23:35,Chennai,"13,524"
16-02-2022,Air India,AI,424,13:30,Kolkata,19h 25m,"1-stop
												Via Bhubaneswar
												",08:55,Chennai,"13,524"
16-02-2022,Air India,AI,770,20:30,Kolkata,22h 30m,"1-stop
												
												",19:00,Chennai,"13,524"
16-02-2022,Air India,AI,424,13:30,Kolkata,23h 10m,"1-stop
												Via Bhubaneswar
												",12:40,Chennai,"13,524"
16-02-2022,Air India,AI,424,13:30,Kolkata,29h 30m,"1-stop
												Via Bhubaneswar
												",19:00,Chennai,"13,524"
16-02-2022,Indigo,6E,6021,13:55,Kolkata,10h 30m,"1-stop
												
												",00:25,Chennai,"13,734"
16-02-2022,Indigo,6E,6021,13:55,Kolkata,06h 10m,"1-stop
												
												",20:05,Chennai,"13,813"
16-02-2022,Air India,AI,787,05:55,Kolkata,05h 05m,"1-stop
												
												",11:00,Chennai,"13,882"
16-02-2022,Air India,AI,676,09:40,Kolkata,21h 40m,"1-stop
												
												",07:20,Chennai,"13,944"
16-02-2022,Vistara,UK,776,17:35,Kolkata,05h 30m,"1-stop
												
												",23:05,Chennai,"14,620"
16-02-2022,Vistara,UK,720,07:10,Kolkata,09h 10m,"1-stop
												
												",16:20,Chennai,"14,620"
16-02-2022,Vistara,UK,720,07:10,Kolkata,13h 05m,"1-stop
												
												",20:15,Chennai,"14,620"
16-02-2022,Vistara,UK,776,17:35,Kolkata,15h 15m,"1-stop
												
												",08:50,Chennai,"14,620"
16-02-2022,Vistara,UK,774,20:35,Kolkata,15h 15m,"1-stop
												
												",11:50,Chennai,"14,620"
16-02-2022,Vistara,UK,720,07:10,Kolkata,15h 35m,"1-stop
												
												",22:45,Chennai,"14,620"
16-02-2022,Vistara,UK,776,17:35,Kolkata,18h 15m,"1-stop
												
												",11:50,Chennai,"14,620"
16-02-2022,Vistara,UK,772,10:25,Kolkata,25h 25m,"1-stop
												
												",11:50,Chennai,"14,620"
16-02-2022,Vistara,UK,776,17:35,Kolkata,26h 20m,"1-stop
												
												",19:55,Chennai,"14,620"
16-02-2022,Vistara,UK,720,07:10,Kolkata,26h 45m,"1-stop
												
												",09:55,Chennai,"14,620"
16-02-2022,Indigo,6E,6021,13:55,Kolkata,08h 10m,"1-stop
												
												",22:05,Chennai,"14,301"
16-02-2022,Air India,AI,402,10:25,Kolkata,08h 35m,"1-stop
												
												",19:00,Chennai,"14,364"
16-02-2022,Air India,AI,402,10:25,Kolkata,13h 10m,"1-stop
												
												",23:35,Chennai,"14,364"
16-02-2022,Air India,AI,773,17:15,Kolkata,14h 05m,"1-stop
												
												",07:20,Chennai,"14,889"
16-02-2022,Vistara,UK,708,20:25,Kolkata,23h 30m,"1-stop
												
												",19:55,Chennai,"15,990"
16-02-2022,Vistara,UK,706,10:15,Kolkata,09h 40m,"1-stop
												
												",19:55,Chennai,"17,240"
16-02-2022,Air India,AI,676,09:40,Kolkata,13h 55m,"1-stop
												
												",23:35,Chennai,"17,202"
16-02-2022,Air India,AI,9720,07:45,Kolkata,15h 50m,2+-stop,23:35,Chennai,"17,925"
16-02-2022,Vistara,UK,720,07:10,Kolkata,12h 45m,"1-stop
												
												",19:55,Chennai,"18,668"
16-02-2022,Vistara,UK,706,10:15,Kolkata,33h 40m,2+-stop,19:55,Chennai,"20,799"
16-02-2022,Vistara,UK,706,10:15,Kolkata,22h 35m,2+-stop,08:50,Chennai,"21,335"
16-02-2022,Vistara,UK,706,10:15,Kolkata,33h 40m,2+-stop,19:55,Chennai,"21,335"
16-02-2022,Vistara,UK,706,10:15,Kolkata,25h 35m,2+-stop,11:50,Chennai,"22,763"
16-02-2022,Air India,AI,9720,07:45,Kolkata,15h 50m,2+-stop,23:35,Chennai,"22,502"
17-02-2022,SpiceJet,SG,5067,21:10,Kolkata,02h 15m,non-stop ,23:25,Chennai,"6,488"
17-02-2022,SpiceJet,SG,387,21:40,Kolkata,02h 15m,non-stop ,23:55,Chennai,"6,488"
17-02-2022,Indigo,6E,566,22:40,Kolkata,02h 20m,non-stop ,01:00,Chennai,"6,489"
17-02-2022,Indigo,6E,294,17:45,Kolkata,02h 25m,non-stop ,20:10,Chennai,"6,489"
17-02-2022,AirAsia,I5,371,07:35,Kolkata,02h 20m,non-stop ,09:55,Chennai,"6,490"
17-02-2022,Air India,AI,765,14:40,Kolkata,02h 25m,non-stop ,17:05,Chennai,"6,489"
17-02-2022,AirAsia,I5,1563,19:45,Kolkata,12h 45m,2+-stop,08:30,Chennai,"6,487"
17-02-2022,SpiceJet,SG,406,20:35,Kolkata,11h 20m,"1-stop
												
												",07:55,Chennai,"6,488"
17-02-2022,SpiceJet,SG,516,06:10,Kolkata,25h 45m,"1-stop
												
												",07:55,Chennai,"6,488"
17-02-2022,Indigo,6E,512,12:55,Kolkata,06h 05m,"1-stop
												
												",19:00,Chennai,"6,489"
17-02-2022,Indigo,6E,6172,23:20,Kolkata,06h 35m,"1-stop
												
												",05:55,Chennai,"6,489"
17-02-2022,Indigo,6E,6172,23:20,Kolkata,08h 25m,"1-stop
												
												",07:45,Chennai,"6,489"
17-02-2022,Indigo,6E,7561,07:15,Kolkata,09h 40m,"1-stop
												
												",16:55,Chennai,"6,489"
17-02-2022,Indigo,6E,135,11:25,Kolkata,09h 40m,"1-stop
												
												",21:05,Chennai,"6,489"
17-02-2022,AirAsia,I5,510,04:40,Kolkata,03h 55m,"1-stop
												
												",08:35,Chennai,"6,490"
17-02-2022,Indigo,6E,345,09:15,Kolkata,06h 40m,"1-stop
												
												",15:55,Chennai,"6,977"
17-02-2022,Indigo,6E,563,08:05,Kolkata,02h 20m,non-stop ,10:25,Chennai,"7,749"
17-02-2022,Indigo,6E,417,15:00,Kolkata,02h 20m,non-stop ,17:20,Chennai,"7,749"
17-02-2022,Indigo,6E,822,11:35,Kolkata,07h 40m,"1-stop
												
												",19:15,Chennai,"8,442"
17-02-2022,Indigo,6E,345,09:15,Kolkata,10h 00m,"1-stop
												
												",19:15,Chennai,"8,930"
17-02-2022,Vistara,UK,708,20:25,Kolkata,13h 30m,"1-stop
												
												",09:55,Chennai,"11,675"
17-02-2022,Vistara,UK,708,20:25,Kolkata,19h 55m,"1-stop
												
												",16:20,Chennai,"11,675"
17-02-2022,Vistara,UK,774,20:35,Kolkata,23h 20m,"1-stop
												
												",19:55,Chennai,"11,675"
17-02-2022,Vistara,UK,774,20:35,Kolkata,26h 30m,"1-stop
												
												",23:05,Chennai,"11,675"
17-02-2022,Vistara,UK,774,20:35,Kolkata,12h 15m,"1-stop
												
												",08:50,Chennai,"11,853"
17-02-2022,Vistara,UK,738,18:45,Kolkata,15h 10m,"1-stop
												
												",09:55,Chennai,"12,389"
17-02-2022,Vistara,UK,738,18:45,Kolkata,21h 35m,"1-stop
												
												",16:20,Chennai,"12,389"
17-02-2022,Vistara,UK,708,20:25,Kolkata,26h 20m,"1-stop
												
												",22:45,Chennai,"12,389"
17-02-2022,Vistara,UK,738,18:45,Kolkata,28h 00m,"1-stop
												
												",22:45,Chennai,"12,389"
17-02-2022,Indigo,6E,725,19:55,Kolkata,10h 00m,"1-stop
												
												",05:55,Chennai,"13,361"
17-02-2022,Vistara,UK,772,10:25,Kolkata,09h 30m,"1-stop
												
												",19:55,Chennai,"13,728"
17-02-2022,Vistara,UK,772,10:25,Kolkata,12h 40m,"1-stop
												
												",23:05,Chennai,"13,728"
17-02-2022,Vistara,UK,772,10:25,Kolkata,22h 25m,"1-stop
												
												",08:50,Chennai,"13,728"
17-02-2022,Air India,AI,768,15:30,Kolkata,08h 05m,"1-stop
												
												",23:35,Chennai,"13,524"
17-02-2022,Air India,AI,402,10:25,Kolkata,08h 35m,"1-stop
												
												",19:00,Chennai,"13,524"
17-02-2022,Air India,AI,763,07:00,Kolkata,12h 00m,"1-stop
												
												",19:00,Chennai,"13,524"
17-02-2022,Air India,AI,770,20:30,Kolkata,12h 25m,"1-stop
												
												",08:55,Chennai,"13,524"
17-02-2022,Air India,AI,402,10:25,Kolkata,13h 10m,"1-stop
												
												",23:35,Chennai,"13,524"
17-02-2022,Air India,AI,770,20:30,Kolkata,16h 10m,"1-stop
												
												",12:40,Chennai,"13,524"
17-02-2022,Air India,AI,763,07:00,Kolkata,16h 35m,"1-stop
												
												",23:35,Chennai,"13,524"
17-02-2022,Air India,AI,768,15:30,Kolkata,17h 25m,"1-stop
												
												",08:55,Chennai,"13,524"
17-02-2022,Air India,AI,768,15:30,Kolkata,21h 10m,"1-stop
												
												",12:40,Chennai,"13,524"
17-02-2022,Air India,AI,402,10:25,Kolkata,22h 30m,"1-stop
												
												",08:55,Chennai,"13,524"
17-02-2022,Air India,AI,770,20:30,Kolkata,22h 30m,"1-stop
												
												",19:00,Chennai,"13,524"
17-02-2022,Air India,AI,763,07:00,Kolkata,25h 55m,"1-stop
												
												",08:55,Chennai,"13,524"
17-02-2022,Air India,AI,402,10:25,Kolkata,26h 15m,"1-stop
												
												",12:40,Chennai,"13,524"
17-02-2022,Air India,AI,768,15:30,Kolkata,27h 30m,"1-stop
												
												",19:00,Chennai,"13,524"
17-02-2022,Air India,AI,770,20:30,Kolkata,27h 05m,"1-stop
												
												",23:35,Chennai,"13,944"
17-02-2022,Vistara,UK,776,17:35,Kolkata,05h 30m,"1-stop
												
												",23:05,Chennai,"14,620"
17-02-2022,Vistara,UK,706,10:15,Kolkata,06h 05m,"1-stop
												
												",16:20,Chennai,"14,620"
17-02-2022,Vistara,UK,720,07:10,Kolkata,09h 10m,"1-stop
												
												",16:20,Chennai,"14,620"
17-02-2022,Vistara,UK,706,10:15,Kolkata,10h 00m,"1-stop
												
												",20:15,Chennai,"14,620"
17-02-2022,Vistara,UK,706,10:15,Kolkata,12h 30m,"1-stop
												
												",22:45,Chennai,"14,620"
17-02-2022,Vistara,UK,720,07:10,Kolkata,13h 05m,"1-stop
												
												",20:15,Chennai,"14,620"
17-02-2022,Vistara,UK,776,17:35,Kolkata,15h 15m,"1-stop
												
												",08:50,Chennai,"14,620"
17-02-2022,Vistara,UK,774,20:35,Kolkata,15h 15m,"1-stop
												
												",11:50,Chennai,"14,620"
17-02-2022,Vistara,UK,720,07:10,Kolkata,15h 35m,"1-stop
												
												",22:45,Chennai,"14,620"
17-02-2022,Vistara,UK,776,17:35,Kolkata,18h 15m,"1-stop
												
												",11:50,Chennai,"14,620"
17-02-2022,Vistara,UK,706,10:15,Kolkata,23h 40m,"1-stop
												
												",09:55,Chennai,"14,620"
17-02-2022,Vistara,UK,708,20:25,Kolkata,23h 50m,"1-stop
												
												",20:15,Chennai,"14,620"
17-02-2022,Vistara,UK,772,10:25,Kolkata,25h 25m,"1-stop
												
												",11:50,Chennai,"14,620"
17-02-2022,Vistara,UK,738,18:45,Kolkata,25h 30m,"1-stop
												
												",20:15,Chennai,"14,620"
17-02-2022,Vistara,UK,776,17:35,Kolkata,26h 20m,"1-stop
												
												",19:55,Chennai,"14,620"
17-02-2022,Vistara,UK,720,07:10,Kolkata,26h 45m,"1-stop
												
												",09:55,Chennai,"14,620"
17-02-2022,Indigo,6E,496,06:50,Kolkata,08h 15m,"1-stop
												
												",15:05,Chennai,"14,301"
17-02-2022,Air India,AI,732,13:00,Kolkata,19h 55m,2+-stop,08:55,Chennai,"15,133"
17-02-2022,Air India,AI,732,13:00,Kolkata,23h 40m,2+-stop,12:40,Chennai,"15,133"
17-02-2022,Air India,AI,732,13:00,Kolkata,30h 00m,2+-stop,19:00,Chennai,"15,133"
17-02-2022,Air India,AI,732,13:00,Kolkata,34h 35m,2+-stop,23:35,Chennai,"15,133"
17-02-2022,Vistara,UK,778,15:20,Kolkata,07h 25m,"1-stop
												
												",22:45,Chennai,"15,624"
17-02-2022,Vistara,UK,778,15:20,Kolkata,18h 35m,"1-stop
												
												",09:55,Chennai,"15,624"
17-02-2022,Air India,AI,787,05:55,Kolkata,04h 45m,"1-stop
												
												",10:40,Chennai,"15,562"
17-02-2022,Vistara,UK,708,20:25,Kolkata,23h 30m,"1-stop
												
												",19:55,Chennai,"15,990"
17-02-2022,Air India,AI,676,09:40,Kolkata,13h 55m,2+-stop,23:35,Chennai,"16,782"
17-02-2022,Air India,AI,732,13:00,Kolkata,19h 55m,2+-stop,08:55,Chennai,"16,782"
17-02-2022,Vistara,UK,706,10:15,Kolkata,09h 40m,"1-stop
												
												",19:55,Chennai,"18,668"
17-02-2022,Vistara,UK,720,07:10,Kolkata,12h 45m,"1-stop
												
												",19:55,Chennai,"18,668"
17-02-2022,Air India,AI,729,09:50,Kolkata,13h 45m,2+-stop,23:35,Chennai,"18,879"
17-02-2022,Air India,AI,9755,08:40,Kolkata,14h 55m,2+-stop,23:35,Chennai,"18,879"
17-02-2022,Indigo,6E,534,18:25,Kolkata,05h 20m,"1-stop
												
												",23:45,Chennai,"19,194"
17-02-2022,Vistara,UK,706,10:15,Kolkata,22h 35m,2+-stop,08:50,Chennai,"22,815"
17-02-2022,Vistara,UK,706,10:15,Kolkata,33h 40m,2+-stop,19:55,Chennai,"22,815"
17-02-2022,Vistara,UK,706,10:15,Kolkata,25h 35m,2+-stop,11:50,Chennai,"23,708"
18-02-2022,SpiceJet,SG,5067,21:10,Kolkata,02h 15m,non-stop ,23:25,Chennai,"6,488"
18-02-2022,SpiceJet,SG,387,21:40,Kolkata,02h 15m,non-stop ,23:55,Chennai,"6,488"
18-02-2022,SpiceJet,SG,732,15:55,Kolkata,02h 30m,non-stop ,18:25,Chennai,"6,488"
18-02-2022,Indigo,6E,294,17:45,Kolkata,02h 25m,non-stop ,20:10,Chennai,"6,489"
18-02-2022,AirAsia,I5,371,07:35,Kolkata,02h 20m,non-stop ,09:55,Chennai,"6,490"
18-02-2022,Air India,AI,765,17:15,Kolkata,02h 25m,non-stop ,19:40,Chennai,"6,489"
18-02-2022,AirAsia,I5,2991,21:35,Kolkata,10h 55m,"1-stop
												
												",08:30,Chennai,"6,487"
18-02-2022,SpiceJet,SG,406,20:30,Kolkata,11h 25m,"1-stop
												
												",07:55,Chennai,"6,488"
18-02-2022,SpiceJet,SG,3839,18:10,Kolkata,18h 30m,"1-stop
												
												",12:40,Chennai,"6,488"
18-02-2022,SpiceJet,SG,516,06:10,Kolkata,25h 45m,"1-stop
												
												",07:55,Chennai,"6,488"
18-02-2022,Indigo,6E,379,05:25,Kolkata,05h 00m,"1-stop
												
												",10:25,Chennai,"6,489"
18-02-2022,Indigo,6E,512,12:55,Kolkata,06h 05m,"1-stop
												
												",19:00,Chennai,"6,489"
18-02-2022,Indigo,6E,379,05:25,Kolkata,06h 35m,"1-stop
												
												",12:00,Chennai,"6,489"
18-02-2022,Indigo,6E,6172,23:20,Kolkata,06h 35m,"1-stop
												
												",05:55,Chennai,"6,489"
18-02-2022,Indigo,6E,496,06:50,Kolkata,08h 15m,"1-stop
												
												",15:05,Chennai,"6,489"
18-02-2022,Indigo,6E,6172,23:20,Kolkata,08h 25m,"1-stop
												
												",07:45,Chennai,"6,489"
18-02-2022,Indigo,6E,6128,07:15,Kolkata,08h 40m,"1-stop
												
												",15:55,Chennai,"6,489"
18-02-2022,Indigo,6E,379,05:25,Kolkata,10h 30m,"1-stop
												
												",15:55,Chennai,"6,489"
18-02-2022,Indigo,6E,134,23:35,Kolkata,10h 50m,"1-stop
												
												",10:25,Chennai,"6,489"
18-02-2022,AirAsia,I5,510,04:40,Kolkata,03h 55m,"1-stop
												
												",08:35,Chennai,"6,490"
18-02-2022,Indigo,6E,417,15:00,Kolkata,02h 20m,non-stop ,17:20,Chennai,"6,909"
18-02-2022,Indigo,6E,563,08:05,Kolkata,02h 25m,non-stop ,10:30,Chennai,"6,909"
18-02-2022,Indigo,6E,345,09:15,Kolkata,06h 40m,"1-stop
												
												",15:55,Chennai,"6,977"
18-02-2022,Indigo,6E,6021,13:55,Kolkata,08h 10m,"1-stop
												
												",22:05,Chennai,"6,977"
18-02-2022,Indigo,6E,566,22:40,Kolkata,02h 20m,non-stop ,01:00,Chennai,"7,119"
18-02-2022,Indigo,6E,6021,13:55,Kolkata,10h 30m,"1-stop
												
												",00:25,Chennai,"7,466"
18-02-2022,Indigo,6E,345,09:15,Kolkata,10h 00m,"1-stop
												
												",19:15,Chennai,"7,954"
18-02-2022,Indigo,6E,725,19:55,Kolkata,10h 00m,"1-stop
												
												",05:55,Chennai,"7,954"
